Provider_NPI,prescription_claim_count,total_billed_amount,average_billed_amount,total_paid_amount,average_paid_amount,average_days_supply,average_quantity_dispensed,average_processing_latency,average_retry_count,denial_rate,SLA_breach_rate
1328502025.0,1,825.62,825.62,620.32,620.32,30.0,37.0,3.0,3.0,0.0,1.0
1328576296.0,1,150.63,150.63,106.55,106.55,30.0,24.0,2.0,3.0,0.0,0.0
1328751408.0,1,323.52,323.52,228.48,228.48,30.0,28.0,2.0,2.0,0.0,0.0
1331179910.0,1,1094.91,1094.91,736.1,736.1,60.0,48.0,2.0,1.0,0.0,0.0
1331375725.0,1,583.88,583.88,514.79,514.79,30.0,32.0,3.0,1.0,0.0,1.0
1332700572.0,1,303.94,303.94,212.53,212.53,30.0,41.0,3.0,0.0,0.0,1.0
1332857443.0,1,165.45,165.45,108.57,108.57,30.0,44.0,0.0,0.0,0.0,0.0
1333112986.0,1,331.32,331.32,289.92,289.92,60.0,50.0,4.0,2.0,0.0,1.0
1333857459.0,1,631.95,631.95,471.91,471.91,30.0,35.0,1.0,2.0,0.0,0.0
1334422065.0,1,1092.72,1092.72,820.79,820.79,30.0,45.0,2.0,0.0,0.0,0.0
1334471554.0,1,1163.81,1163.81,778.38,778.38,60.0,63.0,0.0,0.0,0.0,0.0
1334843594.0,1,1254.81,1254.81,957.63,957.63,90.0,123.0,4.0,3.0,0.0,1.0
1335036652.0,1,1868.94,1868.94,1680.16,1680.16,90.0,112.0,4.0,0.0,0.0,1.0
1335101836.0,1,388.52,388.52,320.6,320.6,60.0,68.0,1.0,2.0,0.0,0.0
1335214439.0,1,509.62,509.62,432.07,432.07,30.0,44.0,3.0,0.0,0.0,1.0
1335324978.0,1,643.79,643.79,452.06,452.06,30.0,39.0,1.0,0.0,0.0,0.0
1335339039.0,1,360.59,360.59,236.9,236.9,30.0,40.0,1.0,2.0,0.0,0.0
1335654369.0,1,1235.13,1235.13,1063.53,1063.53,90.0,83.0,4.0,0.0,1.0,1.0
1335715064.0,1,565.02,565.02,385.04,385.04,30.0,28.0,1.0,2.0,1.0,0.0
1337063701.0,1,1321.21,1321.21,915.9,915.9,60.0,90.0,4.0,0.0,0.0,1.0
1337406191.0,1,412.81,412.81,271.09,271.09,60.0,54.0,0.0,1.0,0.0,0.0
1337691237.0,1,1410.81,1410.81,1150.39,1150.39,60.0,60.0,3.0,0.0,0.0,1.0
1337724082.0,1,515.61,515.61,323.45,323.45,30.0,44.0,1.0,0.0,0.0,0.0
1337947461.0,1,15.84,15.84,14.21,14.21,30.0,30.0,0.0,1.0,0.0,0.0
1338025566.0,1,1187.45,1187.45,1053.04,1053.04,60.0,60.0,0.0,0.0,0.0,0.0
1338623869.0,1,339.01,339.01,262.99,262.99,30.0,29.0,2.0,0.0,0.0,0.0
1338815771.0,1,299.36,299.36,204.58,204.58,30.0,40.0,1.0,3.0,0.0,0.0
1339256429.0,1,860.35,860.35,704.09,704.09,30.0,35.0,3.0,2.0,0.0,1.0
1339375605.0,1,396.44,396.44,245.41,245.41,30.0,42.0,4.0,0.0,0.0,1.0
1339407397.0,1,652.53,652.53,468.75,468.75,30.0,36.0,0.0,2.0,0.0,0.0
1340092858.0,1,644.43,644.43,527.18,527.18,30.0,43.0,3.0,0.0,0.0,1.0
1340302778.0,1,114.44,114.44,89.49,89.49,30.0,38.0,4.0,0.0,0.0,1.0
1340636094.0,1,181.53,181.53,161.7,161.7,30.0,35.0,1.0,2.0,1.0,0.0
1340954431.0,1,1226.66,1226.66,1126.67,1126.67,90.0,95.0,1.0,0.0,0.0,0.0
1341102744.0,1,398.75,398.75,312.47,312.47,30.0,43.0,3.0,2.0,0.0,1.0
1341287943.0,1,1029.24,1029.24,636.55,636.55,60.0,74.0,3.0,3.0,1.0,1.0
1341323689.0,1,940.63,940.63,868.81,868.81,30.0,44.0,2.0,3.0,0.0,0.0
1341427811.0,1,373.03,373.03,241.74,241.74,30.0,32.0,0.0,0.0,0.0,0.0
1341515850.0,1,279.39,279.39,221.48,221.48,60.0,74.0,0.0,2.0,1.0,0.0
1342104018.0,1,1954.53,1954.53,1655.21,1655.21,60.0,82.0,0.0,3.0,0.0,0.0
1342441932.0,1,546.52,546.52,516.91,516.91,60.0,50.0,0.0,0.0,0.0,0.0
1342571993.0,1,1192.54,1192.54,731.85,731.85,60.0,50.0,4.0,0.0,0.0,1.0
1343310261.0,1,1198.39,1198.39,1063.89,1063.89,60.0,63.0,4.0,0.0,0.0,1.0
1343323578.0,1,261.18,261.18,185.82,185.82,90.0,84.0,1.0,0.0,0.0,0.0
1343539223.0,1,437.19,437.19,368.1,368.1,90.0,92.0,3.0,0.0,0.0,1.0
1343672959.0,1,179.9,179.9,143.58,143.58,30.0,27.0,1.0,0.0,0.0,0.0
1343995806.0,1,341.11,341.11,246.41,246.41,30.0,32.0,,0.0,0.0,0.0
1344230434.0,1,835.5,835.5,678.26,678.26,60.0,81.0,2.0,2.0,0.0,0.0
1344668382.0,1,815.4,815.4,620.87,620.87,30.0,35.0,0.0,2.0,0.0,0.0
1345988697.0,1,951.34,951.34,807.31,807.31,30.0,42.0,3.0,0.0,0.0,1.0
1346297367.0,1,32.17,32.17,21.55,21.55,60.0,60.0,0.0,3.0,0.0,0.0
1346613370.0,1,342.65,342.65,255.39,255.39,30.0,38.0,2.0,0.0,0.0,0.0
1347081036.0,1,624.82,624.82,563.19,563.19,30.0,40.0,0.0,0.0,0.0,0.0
1347424171.0,1,786.22,786.22,651.16,651.16,30.0,34.0,1.0,0.0,1.0,0.0
1347624659.0,1,280.17,280.17,234.62,234.62,30.0,42.0,1.0,0.0,0.0,0.0
1348449180.0,1,280.72,280.72,176.72,176.72,30.0,30.0,0.0,0.0,1.0,0.0
1348553850.0,1,991.45,991.45,602.9,602.9,60.0,70.0,1.0,2.0,1.0,0.0
1348792416.0,1,615.39,615.39,509.91,509.91,30.0,27.0,0.0,0.0,0.0,0.0
1349733565.0,1,606.22,606.22,452.95,452.95,30.0,41.0,1.0,3.0,0.0,0.0
1349859255.0,1,322.86,322.86,198.32,198.32,30.0,25.0,2.0,0.0,0.0,0.0
1350314271.0,1,808.17,808.17,757.65,757.65,30.0,40.0,4.0,0.0,0.0,1.0
1350370839.0,1,1590.56,1590.56,1294.39,1294.39,90.0,125.0,3.0,1.0,0.0,1.0
1350476389.0,1,2185.41,2185.41,1811.5,1811.5,90.0,117.0,1.0,3.0,1.0,0.0
1350542255.0,1,743.02,743.02,481.21,481.21,30.0,32.0,1.0,0.0,0.0,0.0
1351454881.0,1,842.93,842.93,744.73,744.73,30.0,41.0,2.0,0.0,1.0,0.0
1351667190.0,1,1561.57,1561.57,1117.23,1117.23,60.0,88.0,1.0,0.0,0.0,0.0
1352032817.0,1,426.88,426.88,392.66,392.66,30.0,38.0,1.0,0.0,0.0,0.0
1352200296.0,1,596.84,596.84,387.25,387.25,30.0,28.0,4.0,0.0,0.0,1.0
1352321555.0,1,425.57,425.57,337.83,337.83,30.0,44.0,3.0,1.0,0.0,1.0
1352390726.0,1,574.93,574.93,529.75,529.75,30.0,30.0,0.0,2.0,1.0,0.0
1352554604.0,1,1761.52,1761.52,1432.47,1432.47,60.0,71.0,3.0,2.0,0.0,1.0
1352813868.0,1,937.85,937.85,679.05,679.05,30.0,42.0,1.0,0.0,0.0,0.0
1353009317.0,1,409.67,409.67,311.33,311.33,30.0,36.0,3.0,3.0,1.0,1.0
1353201757.0,1,630.54,630.54,491.78,491.78,30.0,27.0,1.0,2.0,0.0,0.0
1353411804.0,1,613.72,613.72,512.64,512.64,30.0,43.0,3.0,1.0,0.0,1.0
1353648643.0,1,871.23,871.23,576.88,576.88,30.0,38.0,4.0,0.0,0.0,1.0
1354267037.0,1,72.92,72.92,49.34,49.34,30.0,32.0,2.0,0.0,0.0,0.0
1356021603.0,1,1260.19,1260.19,943.63,943.63,60.0,56.0,4.0,3.0,1.0,1.0
1356183623.0,1,63.43,63.43,59.52,59.52,30.0,25.0,1.0,3.0,1.0,0.0
1356795271.0,1,178.57,178.57,116.27,116.27,30.0,39.0,0.0,1.0,1.0,0.0
1356970391.0,1,637.88,637.88,475.59,475.59,30.0,35.0,1.0,0.0,1.0,0.0
1357036537.0,1,78.06,78.06,62.47,62.47,60.0,70.0,1.0,1.0,0.0,0.0
1357088679.0,1,483.25,483.25,406.35,406.35,30.0,31.0,3.0,0.0,0.0,1.0
1357161429.0,1,87.6,87.6,52.89,52.89,30.0,30.0,3.0,0.0,0.0,1.0
1357741130.0,1,210.24,210.24,196.26,196.26,90.0,100.0,0.0,2.0,0.0,0.0
1357892833.0,1,1287.94,1287.94,1076.76,1076.76,90.0,128.0,,0.0,0.0,0.0
1358090744.0,1,162.69,162.69,122.81,122.81,30.0,36.0,1.0,2.0,0.0,0.0
1358357628.0,1,967.04,967.04,784.3,784.3,60.0,61.0,4.0,0.0,0.0,1.0
1358385549.0,1,744.71,744.71,698.49,698.49,90.0,125.0,0.0,0.0,0.0,0.0
1358877330.0,1,641.74,641.74,1069.89,1069.89,60.0,84.0,4.0,2.0,0.0,1.0
1359838370.0,1,224.94,224.94,205.4,205.4,30.0,27.0,2.0,3.0,0.0,0.0
1360222851.0,1,135.89,135.89,121.81,121.81,30.0,25.0,1.0,2.0,0.0,0.0
1360706375.0,1,373.71,373.71,261.99,261.99,30.0,32.0,0.0,3.0,0.0,0.0
1360955033.0,1,1910.79,1910.79,1727.72,1727.72,60.0,79.0,2.0,0.0,0.0,0.0
1361125567.0,1,934.15,934.15,700.17,700.17,30.0,43.0,3.0,0.0,1.0,1.0
1362708908.0,1,18.92,18.92,14.03,14.03,60.0,60.0,2.0,0.0,0.0,0.0
1362964353.0,1,525.94,525.94,485.24,485.24,90.0,108.0,2.0,0.0,1.0,0.0
1363144206.0,1,956.52,956.52,823.79,823.79,30.0,43.0,0.0,2.0,0.0,0.0
1363891118.0,1,346.19,346.19,259.89,259.89,30.0,44.0,4.0,0.0,0.0,1.0
1364082830.0,1,1119.72,1119.72,956.04,956.04,90.0,115.0,4.0,2.0,1.0,1.0
1364112223.0,1,159.11,159.11,107.53,107.53,30.0,34.0,2.0,3.0,0.0,0.0
1365532080.0,1,52.89,52.89,44.32,44.32,30.0,34.0,2.0,0.0,1.0,0.0
1365651101.0,1,55667.4825571882,55667.4825571882,520.32,520.32,30.0,34.0,0.0,0.0,0.0,0.0
1365870019.0,1,239.95,239.95,212.33,212.33,30.0,40.0,1.0,2.0,0.0,0.0
1366582820.0,1,195.0,195.0,145.74,145.74,30.0,31.0,3.0,3.0,1.0,1.0
1366803032.0,1,395.84,395.84,365.51,365.51,30.0,44.0,4.0,0.0,0.0,1.0
1367194602.0,1,274.8,274.8,216.06,216.06,60.0,60.0,1.0,0.0,0.0,0.0
1367860022.0,1,1321.66,1321.66,1228.43,1228.43,60.0,59.0,0.0,0.0,0.0,0.0
1367935895.0,1,799.04,799.04,636.02,636.02,60.0,61.0,4.0,0.0,0.0,1.0
1368628954.0,1,216.08,216.08,141.38,141.38,60.0,61.0,4.0,0.0,0.0,1.0
1369810698.0,1,688.8,688.8,435.77,435.77,30.0,29.0,3.0,2.0,0.0,1.0
1369828974.0,1,149.76,149.76,118.92,118.92,30.0,31.0,3.0,0.0,0.0,1.0
1369950654.0,1,112.2,112.2,79.09,79.09,30.0,27.0,0.0,0.0,0.0,0.0
1369998022.0,1,361.7,361.7,288.83,288.83,30.0,27.0,1.0,0.0,0.0,0.0
1370871715.0,1,497.34,497.34,325.63,325.63,30.0,28.0,3.0,1.0,0.0,1.0
1370875520.0,1,528.31,528.31,335.69,335.69,30.0,41.0,1.0,0.0,0.0,0.0
1371280516.0,1,37.5,37.5,30.42,30.42,30.0,26.0,3.0,2.0,1.0,1.0
1371861970.0,1,748.99,748.99,659.13,659.13,30.0,41.0,2.0,0.0,0.0,0.0
1372124258.0,1,670.06,670.06,596.9,596.9,30.0,34.0,2.0,1.0,0.0,0.0
1373536570.0,1,849.48,849.48,699.61,699.61,30.0,37.0,2.0,1.0,0.0,0.0
1373550476.0,1,689.86,689.86,557.01,557.01,30.0,33.0,0.0,0.0,0.0,0.0
1373804567.0,1,85.28,85.28,72.61,72.61,30.0,28.0,3.0,2.0,0.0,1.0
1374293138.0,1,846.23,846.23,780.31,780.31,30.0,42.0,0.0,0.0,0.0,0.0
1374958003.0,1,82.64,82.64,69.44,69.44,30.0,41.0,2.0,2.0,0.0,0.0
1375139179.0,1,969.6,969.6,608.34,608.34,60.0,48.0,1.0,3.0,0.0,0.0
1375360095.0,1,946.3,946.3,849.76,849.76,30.0,39.0,2.0,3.0,0.0,0.0
1375473413.0,1,699.0,699.0,563.83,563.83,30.0,40.0,3.0,2.0,0.0,1.0
1375781721.0,1,304.05,304.05,241.51,241.51,30.0,43.0,2.0,2.0,1.0,0.0
1376551429.0,1,1350.0,1350.0,851.32,851.32,60.0,69.0,1.0,0.0,0.0,0.0
1376591432.0,1,218.58,218.58,153.03,153.03,60.0,71.0,3.0,2.0,0.0,1.0
1377119058.0,1,2741.59,2741.59,2454.54,2454.54,90.0,112.0,4.0,3.0,0.0,1.0
1377416408.0,1,399.65,399.65,362.4,362.4,30.0,27.0,4.0,3.0,0.0,1.0
1377463824.0,1,1752.08,1752.08,1165.68,1165.68,60.0,80.0,3.0,3.0,0.0,1.0
1377544964.0,1,371.32,371.32,243.61,243.61,30.0,38.0,0.0,1.0,0.0,0.0
1377835065.0,1,782.48,782.48,711.97,711.97,30.0,35.0,2.0,0.0,0.0,0.0
1377845914.0,1,806.22,806.22,583.45,583.45,30.0,34.0,4.0,0.0,0.0,1.0
1377864384.0,1,542.18,542.18,396.89,396.89,60.0,63.0,3.0,0.0,0.0,1.0
1377902061.0,1,658.44,658.44,495.52,495.52,30.0,45.0,1.0,0.0,0.0,0.0
1377954152.0,1,1645.84,1645.84,1051.25,1051.25,90.0,74.0,4.0,0.0,0.0,1.0
1379555608.0,1,42.5,42.5,26.05,26.05,30.0,41.0,3.0,0.0,0.0,1.0
1380199096.0,1,195.22,195.22,119.93,119.93,30.0,34.0,2.0,1.0,0.0,0.0
1380441045.0,1,445.32,445.32,402.59,402.59,30.0,35.0,1.0,0.0,0.0,0.0
1380443506.0,1,156.95,156.95,106.25,106.25,30.0,33.0,2.0,0.0,0.0,0.0
1380469104.0,2,699.2,349.6,625.28,312.64,90.0,87.0,3.0,1.0,0.0,1.0
1380596989.0,1,148.67,148.67,97.15,97.15,60.0,55.0,0.0,0.0,0.0,0.0
1380680328.0,1,8.98,8.98,7.45,7.45,30.0,27.0,2.0,3.0,0.0,0.0
1380758743.0,1,1287.33,1287.33,1118.45,1118.45,60.0,85.0,2.0,0.0,0.0,0.0
1381360444.0,1,93.68,93.68,80.62,80.62,30.0,45.0,3.0,0.0,0.0,1.0
1381442711.0,1,969.84,969.84,839.48,839.48,60.0,75.0,0.0,0.0,0.0,0.0
1381765236.0,1,1016.84,1016.84,841.48,841.48,60.0,85.0,2.0,3.0,0.0,0.0
1382194541.0,1,482.29,482.29,433.11,433.11,30.0,25.0,2.0,2.0,0.0,0.0
1383146136.0,1,449.58,449.58,407.61,407.61,30.0,38.0,2.0,1.0,0.0,0.0
1383304048.0,1,1233.43,1233.43,2547.22,2547.22,60.0,52.0,2.0,0.0,0.0,0.0
1383530587.0,1,874.84,874.84,599.8,599.8,60.0,76.0,2.0,1.0,0.0,0.0
1384049598.0,1,461.92,461.92,371.53,371.53,30.0,34.0,3.0,2.0,0.0,1.0
1384544993.0,1,313.21,313.21,261.05,261.05,30.0,37.0,0.0,0.0,0.0,0.0
1384851537.0,1,1319.24,1319.24,1130.81,1130.81,60.0,85.0,2.0,2.0,0.0,0.0
1384897444.0,1,118.72,118.72,92.86,92.86,30.0,27.0,4.0,0.0,0.0,1.0
1385191122.0,1,2680.57,2680.57,2018.63,2018.63,90.0,110.0,0.0,0.0,0.0,0.0
1385445111.0,1,3097.39,3097.39,2862.26,2862.26,90.0,131.0,3.0,0.0,1.0,1.0
1386112172.0,1,752.62,752.62,518.74,518.74,30.0,37.0,2.0,0.0,0.0,0.0
1386653802.0,1,461.8,461.8,345.1,345.1,60.0,65.0,3.0,0.0,0.0,1.0
1386897239.0,1,794.1,794.1,695.27,695.27,90.0,84.0,2.0,0.0,0.0,0.0
1386936180.0,1,1226.73,1226.73,976.29,976.29,60.0,73.0,2.0,0.0,1.0,0.0
1387298232.0,1,240.41,240.41,189.53,189.53,90.0,114.0,0.0,0.0,1.0,0.0
1387519190.0,1,1070.6,1070.6,827.28,827.28,60.0,62.0,1.0,2.0,1.0,0.0
1387774917.0,1,185.87,185.87,165.8,165.8,30.0,40.0,1.0,0.0,0.0,0.0
1388080786.0,1,280.74,280.74,198.81,198.81,60.0,88.0,2.0,1.0,0.0,0.0
1388281026.0,1,691.09,691.09,453.01,453.01,30.0,43.0,0.0,0.0,1.0,0.0
1388515462.0,1,341.27,341.27,275.96,275.96,30.0,30.0,2.0,3.0,0.0,0.0
1388525483.0,1,728.47,728.47,524.11,524.11,60.0,58.0,2.0,0.0,0.0,0.0
1388702399.0,1,301.03,301.03,190.56,190.56,90.0,119.0,3.0,0.0,0.0,1.0
1388773133.0,1,501.03,501.03,471.15,471.15,60.0,52.0,0.0,3.0,0.0,0.0
1389001471.0,1,214.98,214.98,172.96,172.96,30.0,40.0,2.0,0.0,0.0,0.0
1389204091.0,1,598.13,598.13,433.88,433.88,30.0,44.0,3.0,3.0,0.0,1.0
1389274416.0,1,188.55,188.55,116.66,116.66,90.0,102.0,3.0,2.0,1.0,1.0
1389875720.0,1,397.33,397.33,321.95,321.95,30.0,25.0,1.0,2.0,0.0,0.0
1390178733.0,1,573.96,573.96,487.74,487.74,30.0,24.0,3.0,1.0,1.0,1.0
1390498990.0,1,1290.53,1290.53,1097.47,1097.47,90.0,91.0,0.0,0.0,1.0,0.0
1390940743.0,1,1111.45,1111.45,932.28,932.28,60.0,61.0,4.0,3.0,0.0,1.0
1390956335.0,1,321.88,321.88,222.04,222.04,30.0,40.0,1.0,3.0,0.0,0.0
1391275003.0,1,450.89,450.89,395.7,395.7,90.0,119.0,1.0,0.0,0.0,0.0
1391322365.0,1,379.07,379.07,351.79,351.79,30.0,30.0,0.0,0.0,0.0,0.0
1391323572.0,1,524.2,524.2,420.0,420.0,30.0,43.0,3.0,0.0,0.0,1.0
1391521726.0,1,983.24,983.24,733.4,733.4,30.0,45.0,1.0,0.0,0.0,0.0
1391543311.0,1,180.93,180.93,147.31,147.31,30.0,26.0,1.0,1.0,0.0,0.0
1391554132.0,1,401.67,401.67,252.18,252.18,60.0,62.0,0.0,0.0,0.0,0.0
1391588517.0,1,306.55,306.55,214.21,214.21,30.0,41.0,2.0,2.0,0.0,0.0
1392375345.0,1,417.99,417.99,283.02,283.02,30.0,33.0,4.0,0.0,1.0,1.0
1392648227.0,1,537.66,537.66,351.98,351.98,60.0,56.0,0.0,2.0,0.0,0.0
1392746013.0,1,1220.35,1220.35,1079.06,1079.06,60.0,55.0,4.0,0.0,0.0,1.0
1392913807.0,1,506.8,506.8,454.51,454.51,30.0,29.0,1.0,3.0,0.0,0.0
1394102493.0,1,1725.82,1725.82,1283.18,1283.18,60.0,79.0,2.0,3.0,1.0,0.0
1394166084.0,1,366.16,366.16,253.43,253.43,30.0,33.0,0.0,0.0,0.0,0.0
1394839687.0,1,553.77,553.77,364.3,364.3,30.0,44.0,0.0,0.0,0.0,0.0
1394866000.0,1,560.04,560.04,449.91,449.91,30.0,36.0,3.0,2.0,0.0,1.0
1394895033.0,1,170.96,170.96,109.03,109.03,30.0,30.0,1.0,0.0,0.0,0.0
1395242026.0,1,473.11,473.11,387.62,387.62,30.0,31.0,2.0,0.0,0.0,0.0
1395277490.0,1,266.09,266.09,163.4,163.4,60.0,83.0,1.0,0.0,0.0,0.0
1395921470.0,1,1648.72,1648.72,1122.98,1122.98,90.0,123.0,3.0,1.0,1.0,1.0
1396036719.0,1,138.74,138.74,87.38,87.38,30.0,26.0,3.0,3.0,0.0,1.0
1396161651.0,1,1300.08,1300.08,984.29,984.29,60.0,56.0,2.0,0.0,1.0,0.0
1396654436.0,1,370.1,370.1,306.94,306.94,30.0,45.0,1.0,2.0,0.0,0.0
1397143419.0,1,830.73,830.73,507.33,507.33,90.0,83.0,1.0,0.0,1.0,0.0
1397311824.0,1,182.54,182.54,149.7,149.7,30.0,34.0,2.0,0.0,0.0,0.0
1398070923.0,1,1370.66,1370.66,1277.77,1277.77,60.0,63.0,1.0,2.0,0.0,0.0
1398081605.0,1,459.87,459.87,392.87,392.87,30.0,33.0,0.0,0.0,0.0,0.0
1398225454.0,1,1691.92,1691.92,1358.54,1358.54,60.0,79.0,1.0,0.0,0.0,0.0
1399546924.0,1,3135.13,3135.13,2777.65,2777.65,90.0,130.0,3.0,0.0,0.0,1.0
1399922285.0,1,347.77,347.77,256.12,256.12,30.0,45.0,3.0,0.0,0.0,1.0
1400132659.0,1,250.22,250.22,234.98,234.98,30.0,38.0,4.0,0.0,0.0,1.0
1400214319.0,1,1098.5,1098.5,981.65,981.65,60.0,58.0,3.0,2.0,1.0,1.0
1401496942.0,1,198.72,198.72,123.7,123.7,30.0,27.0,1.0,0.0,0.0,0.0
1401562924.0,1,425.0,425.0,355.78,355.78,30.0,27.0,3.0,0.0,0.0,1.0
1401730680.0,1,714.23,714.23,588.22,588.22,90.0,82.0,2.0,0.0,0.0,0.0
1402177217.0,1,187.66,187.66,118.26,118.26,30.0,34.0,4.0,0.0,0.0,1.0
1402538974.0,1,831.76,831.76,627.22,627.22,30.0,40.0,1.0,0.0,0.0,0.0
1403364824.0,1,365.5,365.5,253.28,253.28,30.0,30.0,2.0,0.0,0.0,0.0
1403683105.0,1,589.09,589.09,421.36,421.36,30.0,43.0,2.0,3.0,0.0,0.0
1403968108.0,1,859.84,859.84,790.73,790.73,30.0,42.0,2.0,0.0,0.0,0.0
1404002391.0,1,556.79,556.79,505.67,505.67,30.0,28.0,3.0,1.0,0.0,1.0
1404091423.0,1,529.53,529.53,468.11,468.11,30.0,25.0,3.0,0.0,0.0,1.0
1404270888.0,1,47.22,47.22,30.73,30.73,30.0,32.0,2.0,1.0,0.0,0.0
1405264320.0,1,2665.24,2665.24,2262.27,2262.27,90.0,110.0,0.0,0.0,0.0,0.0
1405588928.0,1,681.79,681.79,452.44,452.44,30.0,44.0,1.0,0.0,0.0,0.0
1405615480.0,1,1055.04,1055.04,959.12,959.12,30.0,45.0,0.0,2.0,0.0,0.0
1405730364.0,1,104.38,104.38,92.44,92.44,30.0,30.0,3.0,0.0,0.0,1.0
1405901233.0,1,201.4,201.4,187.97,187.97,30.0,25.0,1.0,0.0,0.0,0.0
1405950597.0,1,276.35,276.35,168.59,168.59,30.0,43.0,4.0,1.0,0.0,1.0
1405970042.0,1,86.19,86.19,66.0,66.0,30.0,33.0,1.0,0.0,0.0,0.0
1406259471.0,1,625.86,625.86,418.45,418.45,30.0,43.0,1.0,0.0,0.0,0.0
1406371146.0,1,185.94,185.94,154.03,154.03,60.0,66.0,2.0,0.0,0.0,0.0
1406386416.0,1,801.01,801.01,725.37,725.37,30.0,33.0,2.0,3.0,0.0,0.0
1406568303.0,2,900.8,450.4,737.16,368.58,30.0,31.0,0.0,0.0,0.0,0.0
1407389590.0,1,350.03,350.03,245.99,245.99,30.0,26.0,1.0,2.0,0.0,0.0
1407415157.0,1,483.67,483.67,445.33,445.33,30.0,44.0,1.0,2.0,0.0,0.0
1407740559.0,1,52.71,52.71,32.65,32.65,30.0,31.0,0.0,0.0,1.0,0.0
1407766857.0,1,98.62,98.62,83.36,83.36,60.0,70.0,1.0,1.0,0.0,0.0
1407855627.0,1,1728.62,1728.62,1067.14,1067.14,60.0,85.0,4.0,1.0,0.0,1.0
1408841949.0,1,112.47,112.47,74.15,74.15,30.0,31.0,1.0,0.0,1.0,0.0
1408904411.0,1,1675.54,1675.54,1357.29,1357.29,60.0,80.0,2.0,1.0,0.0,0.0
1409528032.0,1,377.44,377.44,273.65,273.65,30.0,42.0,4.0,0.0,0.0,1.0
1409569063.0,1,2176.11,2176.11,1424.12,1424.12,90.0,112.0,0.0,0.0,0.0,0.0
1409746484.0,1,1008.34,1008.34,706.24,706.24,60.0,82.0,1.0,2.0,0.0,0.0
1410061860.0,1,117.21,117.21,83.85,83.85,30.0,38.0,3.0,0.0,0.0,1.0
1411464440.0,1,745.88,745.88,454.55,454.55,60.0,90.0,2.0,3.0,0.0,0.0
1411671339.0,1,868.12,868.12,646.74,646.74,60.0,73.0,4.0,0.0,0.0,1.0
1411971799.0,1,242.25,242.25,181.04,181.04,30.0,32.0,4.0,0.0,1.0,1.0
1412261876.0,1,912.47,912.47,548.39,548.39,30.0,44.0,0.0,3.0,0.0,0.0
1412413437.0,1,752.46,752.46,457.38,457.38,30.0,43.0,4.0,0.0,0.0,1.0
1412466376.0,1,551.23,551.23,434.69,434.69,30.0,39.0,0.0,2.0,0.0,0.0
1412499701.0,1,1108.98,1108.98,841.66,841.66,90.0,76.0,2.0,2.0,0.0,0.0
1412976091.0,1,487.51,487.51,445.29,445.29,60.0,51.0,1.0,2.0,0.0,0.0
1413313904.0,1,637.35,637.35,398.31,398.31,30.0,31.0,4.0,0.0,0.0,1.0
1413711136.0,1,65.2,65.2,51.09,51.09,30.0,30.0,3.0,0.0,0.0,1.0
1414810856.0,1,104.7,104.7,89.66,89.66,30.0,33.0,3.0,1.0,0.0,1.0
1416354126.0,1,1165.58,1165.58,729.21,729.21,60.0,57.0,2.0,0.0,1.0,0.0
1416867635.0,1,1296.32,1296.32,1046.83,1046.83,60.0,57.0,4.0,1.0,1.0,1.0
1417731675.0,1,776.51,776.51,497.58,497.58,30.0,35.0,3.0,0.0,0.0,1.0
1418661594.0,1,909.26,909.26,863.05,863.05,30.0,41.0,1.0,0.0,0.0,0.0
1418846529.0,1,637.98,637.98,471.68,471.68,30.0,33.0,2.0,0.0,0.0,0.0
1419120595.0,1,799.55,799.55,515.54,515.54,30.0,44.0,3.0,1.0,0.0,1.0
1419231348.0,1,280.78,280.78,442.19,442.19,30.0,26.0,2.0,0.0,0.0,0.0
1419696810.0,1,290.35,290.35,273.33,273.33,30.0,30.0,1.0,2.0,0.0,0.0
1420566139.0,1,303.88,303.88,255.41,255.41,90.0,130.0,1.0,0.0,0.0,0.0
1421158511.0,1,229.6,229.6,195.55,195.55,60.0,87.0,0.0,2.0,0.0,0.0
1421672840.0,1,1162.03,1162.03,846.49,846.49,90.0,81.0,0.0,2.0,0.0,0.0
1421841901.0,1,1343.89,1343.89,1161.33,1161.33,90.0,130.0,0.0,0.0,0.0,0.0
1422061538.0,1,215.29,215.29,156.65,156.65,30.0,32.0,4.0,0.0,0.0,1.0
1422956328.0,1,1512.87,1512.87,1232.59,1232.59,60.0,69.0,4.0,3.0,0.0,1.0
1423019407.0,1,300.35,300.35,263.48,263.48,30.0,36.0,3.0,2.0,0.0,1.0
1423591980.0,1,1154.99,1154.99,827.52,827.52,90.0,110.0,2.0,0.0,0.0,0.0
1423632597.0,1,425.01,425.01,317.38,317.38,30.0,24.0,3.0,2.0,0.0,1.0
1424289004.0,1,70.61,70.61,56.66,56.66,60.0,64.0,1.0,0.0,1.0,0.0
1424335333.0,1,2410.22,2410.22,1913.25,1913.25,90.0,105.0,4.0,0.0,0.0,1.0
1424593618.0,1,675.73,675.73,547.82,547.82,30.0,43.0,3.0,0.0,0.0,1.0
1424629502.0,1,1054.9,1054.9,808.62,808.62,30.0,43.0,0.0,1.0,0.0,0.0
1424657658.0,1,387.42,387.42,286.72,286.72,30.0,26.0,3.0,0.0,0.0,1.0
1424844104.0,1,1160.44,1160.44,911.63,911.63,60.0,60.0,3.0,0.0,0.0,1.0
