Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,Consensus_Level_2_Count,Consensus_Level_3_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors
1132748971,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,42.24,42.24,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.2; Empirical claim denial rate = 100.0%
1161894334,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,42.23,42.23,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.2
1260866900,PHARMACY_CLAIM,1,1,100.0,0,0,2,0,0,0,0,42.22,42.22,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.2
1328113563,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,42.21,42.21,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.2; Empirical claim denial rate = 100.0%
1839206113,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,42.2,42.2,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.2
1292005025,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,0,0,42.19,42.19,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.2
1522010778,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,42.19,42.19,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.2; Empirical claim denial rate = 100.0%
1919148731,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,42.18,42.18,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.2; Empirical claim denial rate = 100.0%
1811149586,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,42.16,42.16,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.2
1493886188,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,42.14,42.14,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.1; Empirical claim denial rate = 100.0%
1931753919,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,42.13,42.13,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.1
1815225976,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,0,0,42.12,42.12,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.1
1100690620,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,42.1,42.1,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.1; Empirical claim denial rate = 100.0%
1963448858,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,42.09,42.09,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.1; Empirical claim denial rate = 100.0%
1152407534,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,42.07,42.07,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.1; Empirical claim denial rate = 100.0%
1296763717,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,42.06,42.06,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.1
1376579557,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,42.06,42.06,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.1
1247695364,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,42.0,42.0,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.0; Empirical claim denial rate = 100.0%
1195895275,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.97,41.97,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.0; Empirical claim denial rate = 100.0%
1092406703,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.96,41.96,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 42.0; Empirical claim denial rate = 100.0%
1740283977,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.94,41.94,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.9
1674090091,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.93,41.93,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.9; Empirical claim denial rate = 100.0%
1136393027,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.92,41.92,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.9
1818612781,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.92,41.92,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.9; Empirical claim denial rate = 100.0%
1023668183,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.89,41.89,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.9
1327696767,PHARMACY_CLAIM,1,1,100.0,0,0,2,0,0,0,0,41.88,41.88,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.9
1658976844,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,0,0,41.86,41.86,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.9; Empirical claim denial rate = 100.0%
1125355062,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.86,41.86,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.9; Empirical claim denial rate = 100.0%
1742728438,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.85,41.85,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.9; Empirical claim denial rate = 100.0%
1744847326,PRIOR_AUTH,2,2,100.0,0,2,0,0,0,0,0,41.84,41.84,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8
1017759558,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,41.81,41.81,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8; Empirical claim denial rate = 100.0%
1973171599,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.8,41.8,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8; Empirical claim denial rate = 100.0%
1008601853,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,41.79,41.79,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8
1200299438,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.79,41.79,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8; Empirical claim denial rate = 100.0%
1588616742,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.79,41.79,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8
1361125567,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.77,41.77,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8; Empirical claim denial rate = 100.0%
1285070748,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.76,41.76,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8; Empirical claim denial rate = 100.0%
1113716678,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.75,41.75,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8; Empirical claim denial rate = 100.0%
1245427913,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,0,0,41.75,41.75,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8
1575865359,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,41.75,41.75,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.8; Empirical claim denial rate = 100.0%
1227476656,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.74,41.74,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.7
1449158966,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.74,41.74,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.7; Empirical claim denial rate = 100.0%
1377220696,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.6,41.6,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.6; Empirical claim denial rate = 100.0%
1285759464,MEDICAL_CLAIM,2,2,100.0,0,2,2,0,0,0,0,41.59,41.67,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.6
1071076813,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.59,41.59,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.6; Empirical claim denial rate = 100.0%
1517556334,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.58,41.58,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.6; Empirical claim denial rate = 100.0%
1191081458,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.55,41.55,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.5; Empirical claim denial rate = 100.0%
1989931488,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,0,0,41.55,41.55,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.5
1830267095,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.54,41.54,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.5
1891395620,MEDICAL_CLAIM,2,2,100.0,0,2,0,0,0,0,0,41.5,48.74,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.5
1440502123,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.49,41.49,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.5; Empirical claim denial rate = 100.0%
1048069975,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,0,0,41.48,41.48,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.5
1028250461,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.44,41.44,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.4; Empirical claim denial rate = 100.0%
1240520080,PRIOR_AUTH,2,2,100.0,0,2,0,0,0,0,0,41.42,41.42,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.4
1327804117,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.42,41.42,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.4; Empirical claim denial rate = 100.0%
1131823801,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.41,41.41,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.4; Empirical claim denial rate = 100.0%
1839082091,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,0,0,41.41,41.41,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.4
1539959174,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,41.39,41.39,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.4; Empirical claim denial rate = 100.0%
1457825192,MEDICAL_CLAIM,2,2,100.0,0,1,2,0,0,0,0,41.38,44.61,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.4
1013027877,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,0,0,41.38,41.38,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.4
1020459715,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,0,0,41.37,41.37,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.4
1392375345,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.34,41.34,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.3; Empirical claim denial rate = 100.0%
1542360686,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,0,0,41.33,41.33,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.3
1604239911,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.33,41.33,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.3; Empirical claim denial rate = 100.0%
1710504001,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.33,41.33,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.3; Empirical claim denial rate = 100.0%
1388702399,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.32,41.32,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.3
1750633855,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.31,41.31,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.3
1928219486,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.28,41.28,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.3; Empirical claim denial rate = 100.0%
1879250454,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,0,0,41.27,41.27,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.3
1432153792,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.26,41.26,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.3; Empirical claim denial rate = 100.0%
1104905702,MEDICAL_CLAIM,2,2,100.0,0,1,2,0,0,0,0,41.25,49.46,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.2
1445045647,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.22,41.22,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.2; Empirical claim denial rate = 100.0%
1724344419,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.22,41.22,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.2
1516576338,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,41.18,41.18,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.2
1264968185,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.17,41.17,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.2; Empirical claim denial rate = 100.0%
1497743226,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.14,41.14,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1; Empirical claim denial rate = 100.0%
1055404999,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.13,41.13,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1; Empirical claim denial rate = 100.0%
1508027848,MEDICAL_CLAIM,1,1,100.0,0,1,2,0,0,0,0,41.13,41.13,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1
1136992310,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,0,0,41.08,41.08,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1
1243490007,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.08,41.08,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1; Empirical claim denial rate = 100.0%
1897840817,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.08,41.08,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1
1289892590,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.06,41.06,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1
1662254429,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,41.06,41.06,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1; Empirical claim denial rate = 100.0%
1154600344,MEDICAL_CLAIM,2,2,100.0,0,2,2,0,0,0,0,41.05,45.95,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1
1912249590,MEDICAL_CLAIM,2,2,100.0,0,2,2,0,0,0,0,41.05,42.97,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.1
1106699704,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.05,41.05,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.0
1250967804,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.04,41.04,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.0
1457803769,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,41.04,41.04,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.0
1592073340,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.04,41.04,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.0
1678128832,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,41.04,41.04,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.0
1677184912,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,41.01,41.01,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.0
1002778443,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,40.98,40.98,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.0; Empirical claim denial rate = 100.0%
1770822496,MEDICAL_CLAIM,2,2,100.0,0,2,2,0,0,0,0,40.95,42.06,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.9
1451461979,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,40.95,40.95,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 41.0
1031384539,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.94,40.94,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.9
1386949998,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.94,40.94,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.9
1595797867,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,40.92,40.92,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.9; Empirical claim denial rate = 100.0%
1851693832,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.91,40.91,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.9
1137963059,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.9,40.9,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.9
1454226693,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.85,40.85,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.9
1557123624,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.85,40.85,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.9
1884637718,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,0,0,40.84,40.84,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.8
1003861311,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,40.84,40.84,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.8
1270131279,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,40.82,40.82,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.8
1441081873,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,40.82,40.82,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.8; Empirical claim denial rate = 100.0%
1149521758,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,40.81,40.81,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.8; Empirical claim denial rate = 100.0%
1011607474,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,40.8,40.8,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.8; Empirical claim denial rate = 100.0%
1083040744,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.76,40.76,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.8
1609201060,MEDICAL_CLAIM,2,2,100.0,0,2,2,0,0,0,0,40.75,41.54,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.7
1679634257,MEDICAL_CLAIM,2,2,100.0,0,2,2,0,0,0,0,40.74,40.74,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.7
1478452724,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,40.74,40.74,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.7; Empirical claim denial rate = 100.0%
1699739213,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.74,40.74,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.7
1281035449,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.72,40.72,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.7
1411971799,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,40.71,40.71,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.7; Empirical claim denial rate = 100.0%
1564552248,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,40.7,40.7,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 40.7
