Provider_NPI,total_claims,total_billed_amount,average_billed_amount,median_billed_amount,total_allowed_amount,average_allowed_amount,total_paid_amount,average_paid_amount,average_processing_latency,average_retry_count,denial_count,denial_rate,SLA_breach_count,SLA_breach_rate
1780635078.0,2,2863.27,1431.635,1431.635,2290.63,1145.315,2290.63,1145.315,-3.5,0.0,0,0.0,0,0.0
1780698506.0,8,9858.460000000001,1232.3075000000001,970.255,7479.63,934.95375,7479.63,934.95375,-2.125,0.625,0,0.0,0,0.0
1780717579.0,2,1046.96,523.48,523.48,837.5600000000001,418.78000000000003,837.5600000000001,418.78000000000003,0.5,2.0,0,0.0,0,0.0
1780757856.0,7,5441.48,777.3542857142857,1008.62,4614.679999999999,659.2399999999999,4614.679999999999,659.2399999999999,-2.0,1.0,0,0.0,0,0.0
1780842104.0,3,2268.33,756.11,709.25,2268.33,756.11,2268.33,756.11,4.0,0.6666666666666666,0,0.0,0,0.0
1780847517.0,3,5987.87,1995.9566666666667,2272.82,4790.31,1596.7700000000002,4790.31,1596.7700000000002,3.6666666666666665,0.0,0,0.0,0,0.0
1780879023.0,6,7245.97,1207.6616666666666,1205.125,4498.09,749.6816666666667,4498.09,749.6816666666667,-0.6666666666666666,1.5,1,0.16666666666666666,0,0.0
1780918045.0,1,1847.95,1847.95,1847.95,1448.4,1448.4,1448.4,1448.4,4.0,3.0,0,0.0,0,0.0
1790055952.0,1,1566.22,1566.22,1566.22,1090.72,1090.72,1090.72,1090.72,3.0,3.0,0,0.0,0,0.0
1790056877.0,1,915.48,915.48,915.48,547.29,547.29,547.29,547.29,-6.0,1.0,1,1.0,0,0.0
1790223352.0,2,2625.17,1312.585,1312.585,2100.13,1050.065,2100.13,1050.065,3.0,1.0,0,0.0,0,0.0
1790247476.0,4,6966.1,1741.525,1497.295,6386.42,1596.605,6386.42,1596.605,1.0,0.75,0,0.0,0,0.0
1790249837.0,1,1451.06,1451.06,1451.06,1160.85,1160.85,1160.85,1160.85,0.0,1.0,0,0.0,0,0.0
1790376424.0,1,760.19,760.19,760.19,608.15,608.15,608.15,608.15,,0.0,0,0.0,0,0.0
1790723633.0,3,4086.76,1362.2533333333333,1387.63,2902.7200000000003,967.5733333333334,2902.7200000000003,967.5733333333334,0.0,1.0,0,0.0,0,0.0
1790775229.0,1,302.48,302.48,302.48,241.98,241.98,241.98,241.98,3.0,0.0,0,0.0,0,0.0
1790821023.0,2,1476.72,738.36,738.36,1181.38,590.69,1181.38,590.69,-2.5,0.5,0,0.0,0,0.0
1790855187.0,2,1801.28,900.64,900.64,1441.03,720.515,1441.03,720.515,0.5,0.0,0,0.0,0,0.0
1790896611.0,1,1566.06,1566.06,1566.06,1566.06,1566.06,1566.06,1566.06,-1.0,0.0,0,0.0,0,0.0
1801057690.0,3,4245.0,1415.0,1439.06,3497.41,1165.8033333333333,3497.41,1165.8033333333333,-0.3333333333333333,1.0,0,0.0,0,0.0
1801063268.0,1,735.28,735.28,735.28,735.28,735.28,735.28,735.28,-1.0,0.0,0,0.0,0,0.0
1801219258.0,2,3222.86,1611.43,1611.43,2393.96,1196.98,2393.96,1196.98,0.0,1.0,0,0.0,0,0.0
1801261029.0,4,2533.25,633.3125,751.415,1586.57,396.6425,1586.57,396.6425,-1.25,0.5,0,0.0,0,0.0
1801284443.0,6,11337.55,1889.5916666666665,1741.48,8518.23,1419.705,8518.23,1419.705,-1.6666666666666667,1.3333333333333333,1,0.16666666666666666,0,0.0
1801298070.0,2,2652.52,1326.26,1326.26,2122.02,1061.01,2122.02,1061.01,-0.5,3.0,0,0.0,0,0.0
1801376306.0,7,11491.36,1641.6228571428571,1488.1,8844.17,1263.452857142857,8844.17,1263.452857142857,-2.142857142857143,0.7142857142857143,0,0.0,0,0.0
1801837810.0,2,2159.63,1079.815,1079.815,595.46,297.73,1023.9,511.95,-3.0,1.0,0,0.0,0,0.0
1801898556.0,16,44589.89,2786.868125,1446.4,35064.47,2191.529375,35064.47,2191.529375,-2.933333333333333,0.4375,1,0.0625,0,0.0
1811007800.0,3,85297.3187296611,28432.4395765537,1083.03,2712.43,904.1433333333333,2712.43,904.1433333333333,-0.3333333333333333,2.0,0,0.0,0,0.0
1811063795.0,4,4432.03,1108.0075,1053.995,4045.6499999999996,1011.4124999999999,4045.6499999999996,1011.4124999999999,3.75,0.0,0,0.0,0,0.0
1811123664.0,1,727.6,727.6,727.6,582.08,582.08,582.08,582.08,1.0,0.0,0,0.0,0,0.0
1811149586.0,1,914.78,914.78,914.78,914.78,914.78,914.78,914.78,-7.0,0.0,0,0.0,0,0.0
1811171978.0,3,4183.12,1394.3733333333332,1217.28,3184.97,1061.6566666666665,5085.73,1695.243333333333,-4.666666666666667,0.6666666666666666,0,0.0,0,0.0
1811279136.0,1,1058.3,1058.3,1058.3,846.64,846.64,846.64,846.64,1.0,2.0,0,0.0,0,0.0
1811347651.0,1,647.38,647.38,647.38,517.91,517.91,517.91,517.91,3.0,2.0,0,0.0,0,0.0
1811429806.0,2,1632.95,816.475,816.475,1306.36,653.18,1306.36,653.18,-0.5,1.0,0,0.0,0,0.0
1811465602.0,1,1377.48,1377.48,1377.48,1377.48,1377.48,1377.48,1377.48,3.0,0.0,0,0.0,0,0.0
1811571417.0,10,7555.16,755.516,632.45,6044.12,604.412,6044.12,604.412,2.2,1.3,0,0.0,0,0.0
1811947245.0,6,9697.6,1616.2666666666667,1694.915,7513.58,1252.2633333333333,7513.58,1252.2633333333333,-0.8333333333333334,1.6666666666666667,0,0.0,0,0.0
1811975535.0,9,65708.51,7300.945555555555,1868.34,52380.4,5820.044444444445,52380.4,5820.044444444445,0.4444444444444444,0.7777777777777778,0,0.0,0,0.0
1821006867.0,21,30187.739999999998,1437.5114285714285,1003.87,26350.25,1254.7738095238096,26350.25,1254.7738095238096,-3.1904761904761907,0.38095238095238093,0,0.0,0,0.0
1821010448.0,1,1476.0,1476.0,1476.0,1090.61,1090.61,1090.61,1090.61,1.0,1.0,0,0.0,0,0.0
1821068818.0,4,3041.72,760.43,760.43,2433.3199999999997,608.3299999999999,2433.3199999999997,608.3299999999999,-2.75,1.0,0,0.0,0,0.0
1821091083.0,1,778.36,778.36,778.36,250.43,250.43,250.43,250.43,-4.0,0.0,0,0.0,0,0.0
1821232869.0,2,25205.199999999997,12602.599999999999,12602.599999999999,25205.199999999997,12602.599999999999,25205.199999999997,12602.599999999999,-2.0,1.5,0,0.0,0,0.0
1821234246.0,1,824.42,824.42,824.42,659.53,659.53,659.53,659.53,2.0,0.0,0,0.0,0,0.0
1821239708.0,2,16154.41,8077.205,8077.205,12923.53,6461.765,12923.53,6461.765,-1.5,1.0,0,0.0,0,0.0
1821251612.0,5,9377.19,1875.438,2155.69,7315.360000000001,1463.0720000000001,7315.360000000001,1463.0720000000001,-2.4,0.6,0,0.0,0,0.0
1821309089.0,1,1285.48,1285.48,1285.48,841.99,841.99,841.99,841.99,-2.0,0.0,0,0.0,0,0.0
1821324948.0,1,1273.68,1273.68,1273.68,1018.95,1018.95,1018.95,1018.95,-1.0,0.0,0,0.0,0,0.0
1821341249.0,5,7219.82,1443.964,1309.01,5439.299999999999,1087.86,7021.98,1404.396,-1.4,0.4,0,0.0,0,0.0
1821652793.0,1,1130.88,1130.88,1130.88,904.71,904.71,904.71,904.71,-5.0,0.0,0,0.0,0,0.0
1831142389.0,1,1194.86,1194.86,1194.86,1194.86,1194.86,1194.86,1194.86,-2.0,3.0,0,0.0,0,0.0
1831151455.0,1,859.14,859.14,859.14,687.3,687.3,687.3,687.3,4.0,0.0,0,0.0,0,0.0
1831219328.0,1,922.3,922.3,922.3,737.84,737.84,737.84,737.84,6.0,0.0,0,0.0,0,0.0
1831287655.0,1,1259.0,1259.0,1259.0,1007.2,1007.2,1007.2,1007.2,0.0,0.0,0,0.0,0,0.0
1831293406.0,3,2584.89,861.63,774.25,1029.4,343.1333333333334,4038.7000000000003,1346.2333333333333,-3.3333333333333335,0.0,0,0.0,0,0.0
1831296052.0,2,2284.05,1142.025,1142.025,1642.46,821.23,1642.46,821.23,0.5,0.5,0,0.0,0,0.0
1831361344.0,2,1673.09,836.545,836.545,1433.1899999999998,716.5949999999999,1433.1899999999998,716.5949999999999,4.0,1.0,0,0.0,0,0.0
1831555358.0,2,2288.85,1144.425,1144.425,1594.02,797.01,1594.02,797.01,-4.5,0.5,0,0.0,0,0.0
1831634989.0,14,13840.48,988.6057142857143,988.23,11072.36,790.8828571428572,11072.36,790.8828571428572,-2.7857142857142856,0.35714285714285715,0,0.0,0,0.0
1831655380.0,4,13963.42,3490.855,1627.755,10617.73,2654.4325,10617.73,2654.4325,-0.5,0.5,0,0.0,0,0.0
1841200664.0,3,28933.04,9644.346666666666,8567.45,28933.04,9644.346666666666,28933.04,9644.346666666666,2.0,1.3333333333333333,0,0.0,0,0.0
1841215985.0,1,1331.34,1331.34,1331.34,1301.34,1301.34,1301.34,1301.34,0.0,3.0,0,0.0,0,0.0
1841226347.0,4,4190.26,1047.565,945.0150000000001,1895.03,473.7575,5109.65,1277.4125,-0.25,0.75,0,0.0,0,0.0
1841255437.0,3,2817.0699999999997,939.0233333333332,663.53,0.0,0.0,0.0,0.0,-2.3333333333333335,0.0,0,0.0,0,0.0
1841258035.0,5,1496.28,299.256,270.07,3243.2799999999997,648.656,3243.2799999999997,648.656,0.6,0.2,0,0.0,0,0.0
1841298999.0,1,939.26,939.26,939.26,751.41,751.41,751.41,751.41,-5.0,0.0,0,0.0,0,0.0
1841308020.0,2,2296.0299999999997,1148.0149999999999,1148.0149999999999,1836.83,918.415,1836.83,918.415,-1.0,1.5,0,0.0,0,0.0
1841366812.0,113,134052.97,1186.3094690265486,1138.04,101198.47,895.5616814159292,101772.81,900.6443362831858,-1.2678571428571428,0.9469026548672567,1,0.008849557522123894,0,0.0
1841394418.0,3,3020.16,1006.7199999999999,1038.4,2231.3,743.7666666666668,2231.3,743.7666666666668,3.0,1.0,0,0.0,0,0.0
1841444973.0,3,5047.42,1682.4733333333334,1556.66,4037.94,1345.98,4037.94,1345.98,-0.6666666666666666,0.3333333333333333,0,0.0,0,0.0
1841458882.0,1,1665.43,1665.43,1665.43,1332.33,1332.33,1332.33,1332.33,3.0,0.0,0,0.0,0,0.0
1841530946.0,1,723.89,723.89,723.89,723.89,723.89,723.89,723.89,1.0,0.0,0,0.0,0,0.0
1841598919.0,2,1329.2,664.6,664.6,799.68,399.84,799.68,399.84,1.0,1.0,0,0.0,0,0.0
1841703253.0,6,10396.96,1732.8266666666666,1771.7799999999997,8131.21,1355.2016666666666,8131.21,1355.2016666666666,-0.5,1.0,0,0.0,0,0.0
1841709763.0,5,5477.78,1095.556,1046.37,4192.55,838.51,4192.55,838.51,1.0,0.4,0,0.0,0,0.0
1841756749.0,2,1363.46,681.73,681.73,1363.46,681.73,1363.46,681.73,-3.0,2.5,0,0.0,0,0.0
1841763323.0,1,646.21,646.21,646.21,646.21,646.21,646.21,646.21,5.0,0.0,0,0.0,0,0.0
1851320147.0,7,8134.8099999999995,1162.1157142857141,1208.1,7039.87,1005.6957142857143,7039.87,1005.6957142857143,0.14285714285714285,1.5714285714285714,0,0.0,0,0.0
1851347223.0,3,3478.96,1159.6533333333334,964.65,2567.13,855.71,2567.13,855.71,1.3333333333333333,1.0,0,0.0,0,0.0
1851389605.0,1,1188.49,1188.49,1188.49,950.79,950.79,950.79,950.79,-3.0,1.0,0,0.0,0,0.0
1851397475.0,1,11377.8,11377.8,11377.8,9102.23,9102.23,9102.23,9102.23,-4.0,1.0,0,0.0,0,0.0
1851470157.0,3,832127.452361842,277375.8174539473,7141.26,15994.240000000002,5331.413333333334,15994.240000000002,5331.413333333334,0.6666666666666666,0.3333333333333333,0,0.0,0,0.0
1851552186.0,2,3823.7799999999997,1911.8899999999999,1911.8899999999999,3059.02,1529.51,3059.02,1529.51,-4.0,1.0,0,0.0,0,0.0
1851562367.0,5,7112.860000000001,1422.5720000000001,1192.4,4139.12,827.824,5555.16,1111.032,-1.0,0.6,0,0.0,0,0.0
1851662233.0,1,1768.16,1768.16,1768.16,1414.53,1414.53,1414.53,1414.53,2.0,0.0,0,0.0,0,0.0
1851693832.0,1,828.65,828.65,828.65,476.52,476.52,476.52,476.52,-6.0,0.0,0,0.0,0,0.0
1851712053.0,2,2441.99,1220.995,1220.995,1770.78,885.39,1770.78,885.39,-2.5,0.0,0,0.0,0,0.0
1851767461.0,3,2660.71,886.9033333333333,782.21,1569.37,523.1233333333333,1569.37,523.1233333333333,-0.3333333333333333,0.6666666666666666,0,0.0,0,0.0
1851806079.0,2,3242.42,1621.21,1621.21,1074.2,537.1,1074.2,537.1,0.0,0.5,0,0.0,0,0.0
1851890107.0,2,976.55,488.275,488.275,594.86,297.43,594.86,297.43,-1.5,1.0,0,0.0,0,0.0
1861099087.0,1,1207.01,1207.01,1207.01,1207.01,1207.01,1207.01,1207.01,3.0,0.0,0,0.0,0,0.0
1861402869.0,2,3282.49,1641.245,1641.245,2626.0,1313.0,2626.0,1313.0,-1.0,0.0,0,0.0,0,0.0
1861455057.0,4,3591.5199999999995,897.8799999999999,1387.0549999999998,4089.49,1022.3725,4089.49,1022.3725,-3.0,0.25,0,0.0,0,0.0
1861480709.0,1,841.01,841.01,841.01,672.81,672.81,672.81,672.81,-1.0,0.0,0,0.0,0,0.0
1861563439.0,3,33783.97,11261.323333333334,11124.75,27027.17,9009.056666666665,27027.17,9009.056666666665,-5.0,1.3333333333333333,0,0.0,0,0.0
1861652604.0,10,16940.7,1694.0700000000002,1504.7350000000001,16590.7,1659.0700000000002,16590.7,1659.0700000000002,3.1,0.9,0,0.0,0,0.0
1861686776.0,4,64241.39,16060.3475,15886.955,51393.09,12848.2725,51393.09,12848.2725,-3.0,0.25,0,0.0,0,0.0
1861711301.0,1,1227.66,1227.66,1227.66,1192.66,1192.66,1192.66,1192.66,-4.0,0.0,0,0.0,0,0.0
1861817504.0,6,6120.97,1020.1616666666667,928.16,4405.97,734.3283333333334,4405.97,734.3283333333334,0.0,0.8333333333333334,0,0.0,0,0.0
1861840795.0,1,646.21,646.21,646.21,330.57,330.57,330.57,330.57,-5.0,0.0,0,0.0,0,0.0
1871065516.0,2,2335.42,1167.71,1167.71,1558.4,779.2,1558.4,779.2,-0.5,0.0,0,0.0,0,0.0
1871070417.0,2,2955.79,1477.895,1477.895,1991.8400000000001,995.9200000000001,1991.8400000000001,995.9200000000001,-1.5,1.0,0,0.0,0,0.0
1871083725.0,3,2943.3199999999997,981.1066666666666,824.26,2354.6899999999996,784.8966666666665,2354.6899999999996,784.8966666666665,0.0,0.0,0,0.0,0,0.0
1871132365.0,3,2968.5099999999998,989.5033333333332,769.62,2754.59,918.1966666666667,2754.59,918.1966666666667,0.6666666666666666,2.0,0,0.0,0,0.0
1871169193.0,2,1831.35,915.675,915.675,1446.02,723.01,1446.02,723.01,0.5,0.0,0,0.0,0,0.0
1871523795.0,3,3743.41,1247.8033333333333,1201.65,2994.73,998.2433333333333,2994.73,998.2433333333333,1.0,0.0,0,0.0,0,0.0
1871626267.0,3,3834.91,1278.3033333333333,1006.63,1919.6100000000001,639.87,1919.6100000000001,639.87,0.3333333333333333,0.0,0,0.0,0,0.0
1871671990.0,5,29392.47,5878.494000000001,1518.92,23513.980000000003,4702.796,23513.980000000003,4702.796,1.2,0.4,0,0.0,0,0.0
1871680496.0,1,1290.54,1290.54,1290.54,1032.42,1032.42,1032.42,1032.42,1.0,1.0,0,0.0,0,0.0
1871713495.0,1,799.77,799.77,799.77,799.77,799.77,799.77,799.77,-3.0,0.0,0,0.0,0,0.0
1871868703.0,2,1625.5,812.75,812.75,1300.3899999999999,650.1949999999999,1300.3899999999999,650.1949999999999,-2.5,2.0,0,0.0,0,0.0
1881061059.0,6,7055.71,1175.9516666666666,1168.04,4295.51,715.9183333333334,7205.56,1200.9266666666667,-3.5,1.1666666666666667,0,0.0,0,0.0
1881087336.0,5,6088.74,1217.748,1088.1,4315.13,863.0260000000001,4315.13,863.0260000000001,0.2,1.2,0,0.0,0,0.0
1881131423.0,4,4077.3,1019.325,1053.94,3261.83,815.4575,3261.83,815.4575,-1.75,0.75,0,0.0,0,0.0
1881237220.0,1,510.21,510.21,510.21,510.21,510.21,510.21,510.21,4.0,0.0,0,0.0,0,0.0
1881261832.0,1,782.21,782.21,782.21,625.77,625.77,625.77,625.77,-3.0,1.0,0,0.0,0,0.0
1881639714.0,3,34818.27,11606.089999999998,10935.59,27854.62,9284.873333333333,27854.62,9284.873333333333,0.0,0.6666666666666666,0,0.0,0,0.0
1881641629.0,8,8643.39,1080.42375,1148.005,6914.65,864.33125,6914.65,864.33125,-5.0,1.375,0,0.0,0,0.0
1881705994.0,2,2089.8,1044.9,1044.9,1354.85,677.425,1354.85,677.425,2.0,0.0,0,0.0,0,0.0
1881719763.0,3,2575.0,858.3333333333334,784.12,2575.0,858.3333333333334,2575.0,858.3333333333334,-1.0,0.6666666666666666,0,0.0,0,0.0
1881773232.0,5,6392.9,1278.58,1365.31,4376.32,875.2639999999999,4376.32,875.2639999999999,-0.2,1.2,0,0.0,0,0.0
1881836195.0,6,19006.09,3167.681666666667,1526.78,15542.17,2590.3616666666667,15542.17,2590.3616666666667,-1.8333333333333333,1.6666666666666667,1,0.16666666666666666,0,0.0
1881923126.0,6,7580.04,1263.34,1369.35,5320.0,886.6666666666666,5320.0,886.6666666666666,0.6666666666666666,1.3333333333333333,0,0.0,0,0.0
1881982510.0,1,1235.59,1235.59,1235.59,802.07,802.07,802.07,802.07,-2.0,0.0,0,0.0,0,0.0
1891005047.0,5,21572.3,4314.46,1588.02,5000.88,1000.176,5000.88,1000.176,-0.8,1.6,1,0.2,0,0.0
1891010393.0,1,1330.86,1330.86,1330.86,1064.69,1064.69,1064.69,1064.69,4.0,0.0,0,0.0,0,0.0
1891046876.0,2,20679.1,10339.55,10339.55,20679.1,10339.55,20679.1,10339.55,-0.5,0.5,0,0.0,0,0.0
1891060828.0,1,315.15,315.15,315.15,252.12,252.12,252.12,252.12,0.0,3.0,0,0.0,0,0.0
1891082194.0,2,3020.9300000000003,1510.4650000000001,1510.4650000000001,2634.09,1317.045,2634.09,1317.045,0.0,1.5,0,0.0,0,0.0
1891098513.0,2,1747.26,873.63,873.63,1384.4499999999998,692.2249999999999,1384.4499999999998,692.2249999999999,-3.5,1.0,0,0.0,0,0.0
1891102224.0,1,1192.4,1192.4,1192.4,953.92,953.92,953.92,953.92,-1.0,3.0,0,0.0,0,0.0
1891136149.0,7,51044.369999999995,7292.052857142857,8416.67,40835.5,5833.642857142857,40835.5,5833.642857142857,0.14285714285714285,1.2857142857142858,0,0.0,0,0.0
1891142238.0,1,1053.94,1053.94,1053.94,0.0,0.0,0.0,0.0,-2.0,0.0,0,0.0,0,0.0
1891162962.0,9,17672.22,1963.5800000000002,763.65,13397.58,1488.62,13397.58,1488.62,-0.8571428571428571,1.4444444444444444,0,0.0,0,0.0
1891181517.0,1,1609.51,1609.51,1609.51,1287.62,1287.62,1287.62,1287.62,-6.0,0.0,1,1.0,0,0.0
1891181848.0,3,3840.33,1280.11,1460.5,3366.09,1122.03,3366.09,1122.03,-3.0,1.0,0,0.0,0,0.0
1891213179.0,2,1870.07,935.035,935.035,1496.03,748.015,1496.03,748.015,2.5,0.0,0,0.0,0,0.0
1891227179.0,3,4099.3,1366.4333333333334,1053.94,3093.03,1031.01,3093.03,1031.01,-3.6666666666666665,0.3333333333333333,0,0.0,0,0.0
1891257390.0,2,2155.3,1077.65,1077.65,1351.4299999999998,675.7149999999999,1351.4299999999998,675.7149999999999,-0.5,1.0,0,0.0,0,0.0
1891294518.0,3,3827.4,1275.8,1463.88,3589.21,1196.4033333333334,3589.21,1196.4033333333334,0.3333333333333333,1.6666666666666667,0,0.0,0,0.0
1891395620.0,2,22182.29,11091.145,11091.145,17745.83,8872.915,17745.83,8872.915,1.5,0.0,0,0.0,0,0.0
1891709192.0,1,295.28,295.28,295.28,236.22,236.22,236.22,236.22,-6.0,0.0,0,0.0,0,0.0
1891731956.0,1,1327.09,1327.09,1327.09,875.26,875.26,875.26,875.26,1.0,0.0,0,0.0,0,0.0
1891835351.0,1,8290.69,8290.69,8290.69,6632.54,6632.54,6632.54,6632.54,1.0,1.0,0,0.0,0,0.0
1891853446.0,1,1558.29,1558.29,1558.29,1065.77,1065.77,1065.77,1065.77,3.0,0.0,0,0.0,0,0.0
1891856134.0,2,14034.17,7017.085,7017.085,12270.61,6135.305,12270.61,6135.305,-0.5,0.0,0,0.0,0,0.0
1891953048.0,2,1796.4099999999999,898.2049999999999,898.2049999999999,1392.0700000000002,696.0350000000001,1392.0700000000002,696.0350000000001,0.5,0.0,0,0.0,0,0.0
1891964789.0,3,3654.6000000000004,1218.2,916.58,2920.05,973.35,2920.05,973.35,-3.0,0.0,0,0.0,0,0.0
1902040454.0,1,1192.4,1192.4,1192.4,767.52,767.52,767.52,767.52,2.0,0.0,0,0.0,0,0.0
1902206857.0,1,949.88,949.88,949.88,573.5,573.5,573.5,573.5,3.0,0.0,0,0.0,0,0.0
1902214133.0,1,727.6,727.6,727.6,582.08,582.08,582.08,582.08,-5.0,0.0,0,0.0,0,0.0
1902490394.0,2,2348.07,1174.035,1174.035,2068.88,1034.44,2068.88,1034.44,-1.0,0.5,0,0.0,0,0.0
1902802705.0,2,14352.61,7176.305,7176.305,11482.08,5741.04,11482.08,5741.04,-3.5,0.5,0,0.0,0,0.0
1902812563.0,1,910.25,910.25,910.25,728.2,728.2,728.2,728.2,-6.0,0.0,0,0.0,0,0.0
1902856123.0,1,1854.91,1854.91,1854.91,1297.53,1297.53,1297.53,1297.53,1.0,0.0,0,0.0,0,0.0
1902897820.0,2,3186.55,1593.275,1593.275,2362.8599999999997,1181.4299999999998,2362.8599999999997,1181.4299999999998,2.0,1.5,0,0.0,0,0.0
1902921380.0,2,7822.459999999999,3911.2299999999996,3911.2299999999996,6071.57,3035.785,6071.57,3035.785,1.0,0.0,0,0.0,0,0.0
1912079039.0,2,4054.5,2027.25,2027.25,3060.8,1530.4,3060.8,1530.4,0.5,1.0,0,0.0,0,0.0
1912170457.0,4,4153.860000000001,1038.4650000000001,1055.7350000000001,3481.81,870.4525,3481.81,870.4525,1.75,0.0,0,0.0,0,0.0
1912249590.0,2,1870.99,935.495,935.495,1496.78,748.39,1496.78,748.39,-4.0,3.0,0,0.0,0,0.0
1912272899.0,4,4572.280000000001,1143.0700000000002,1177.0700000000002,4572.280000000001,1143.0700000000002,4572.280000000001,1143.0700000000002,-2.25,1.5,0,0.0,0,0.0
1912906850.0,1,1198.01,1198.01,1198.01,958.42,958.42,958.42,958.42,0.0,0.0,0,0.0,0,0.0
1912923285.0,1,811.1,811.1,811.1,648.9,648.9,648.9,648.9,-3.0,3.0,0,0.0,0,0.0
1912927344.0,1,2232.64,2232.64,2232.64,1786.11,1786.11,1786.11,1786.11,5.0,0.0,0,0.0,0,0.0
1912939703.0,2,3052.6499999999996,1526.3249999999998,1526.3249999999998,2442.1,1221.05,2442.1,1221.05,0.5,1.0,0,0.0,0,0.0
1912960758.0,2,1486.17,743.085,743.085,1188.93,594.465,1188.93,594.465,-1.5,2.0,0,0.0,0,0.0
1922012350.0,1,1393.61,1393.61,1393.61,1114.88,1114.88,1114.88,1114.88,1.0,2.0,0,0.0,0,0.0
1922177229.0,1,1060.64,1060.64,1060.64,1025.64,1025.64,1025.64,1025.64,0.0,0.0,0,0.0,0,0.0
1922258367.0,1,1355.5,1355.5,1355.5,-996.91,-996.91,996.91,996.91,2.0,0.0,0,0.0,0,0.0
1922301472.0,1,1885.2,1885.2,1885.2,1508.16,1508.16,1508.16,1508.16,3.0,1.0,0,0.0,0,0.0
1922423359.0,2,2910.44,1455.22,1455.22,2328.34,1164.17,2328.34,1164.17,-3.0,0.0,0,0.0,0,0.0
1922515907.0,2,886.69,443.345,443.345,709.38,354.69,709.38,354.69,2.5,0.0,0,0.0,0,0.0
1922578202.0,2,1559.26,779.63,779.63,1063.6100000000001,531.8050000000001,1063.6100000000001,531.8050000000001,-4.0,1.5,0,0.0,0,0.0
1932146461.0,7,9265.82,1323.6885714285713,1201.04,7070.37,1010.0528571428571,7070.37,1010.0528571428571,-1.1428571428571428,0.42857142857142855,0,0.0,0,0.0
1932193224.0,1,764.88,764.88,764.88,611.91,611.91,611.91,611.91,1.0,0.0,0,0.0,0,0.0
1932411493.0,1,1154.54,1154.54,1154.54,923.62,923.62,923.62,923.62,1.0,2.0,0,0.0,0,0.0
1932416195.0,2,2763.96,1381.98,1381.98,1899.36,949.68,1899.36,949.68,-2.0,0.0,0,0.0,0,0.0
1932440146.0,1,1584.17,1584.17,1584.17,1267.34,1267.34,1267.34,1267.34,-2.0,0.0,0,0.0,0,0.0
1932450160.0,1,131.5,131.5,131.5,74.36,74.36,74.36,74.36,2.0,0.0,0,0.0,0,0.0
1932490109.0,2,2917.62,1458.81,1458.81,2917.62,1458.81,2917.62,1458.81,-3.5,1.5,0,0.0,0,0.0
1932539608.0,3,3036.2200000000003,1012.0733333333334,1069.61,2428.99,809.6633333333333,2428.99,809.6633333333333,-2.0,1.3333333333333333,0,0.0,0,0.0
1932588795.0,1,1264.49,1264.49,1264.49,825.2,825.2,825.2,825.2,6.0,0.0,0,0.0,0,0.0
1932630282.0,5,7493.32,1498.664,1337.65,5216.98,1043.396,5216.98,1043.396,-2.4,0.0,0,0.0,0,0.0
1942256508.0,1,1173.1,1173.1,1173.1,1173.1,1173.1,1173.1,1173.1,0.0,3.0,0,0.0,0,0.0
1942329909.0,1,877.65,877.65,877.65,702.12,702.12,702.12,702.12,1.0,2.0,0,0.0,0,0.0
1942385554.0,1,604.34,604.34,604.34,483.48,483.48,483.48,483.48,0.0,3.0,0,0.0,0,0.0
1942392600.0,1,772.49,772.49,772.49,742.49,742.49,742.49,742.49,4.0,1.0,0,0.0,0,0.0
1942506837.0,2,4197.88,2098.94,2098.94,3176.58,1588.29,3176.58,1588.29,0.5,0.0,0,0.0,0,0.0
1942510508.0,1,1507.78,1507.78,1507.78,1206.23,1206.23,1206.23,1206.23,2.0,0.0,0,0.0,0,0.0
1942518550.0,7,10177.39,1453.912857142857,1264.49,4330.0599999999995,618.5799999999999,6868.219999999999,981.1742857142856,-2.7142857142857144,1.0,0,0.0,0,0.0
1942606454.0,6,6888.75,1148.125,1151.58,5301.18,883.5300000000001,5301.18,883.5300000000001,-1.6666666666666667,0.16666666666666666,0,0.0,0,0.0
1942774153.0,1,841.01,841.01,841.01,672.81,672.81,672.81,672.81,1.0,2.0,0,0.0,0,0.0
1952307530.0,4,2346.22,586.555,525.79,1573.55,393.3875,1573.55,393.3875,0.0,0.75,0,0.0,0,0.0
1952332298.0,1,779.82,779.82,779.82,779.82,779.82,779.82,779.82,-4.0,1.0,0,0.0,0,0.0
1952351306.0,2,3437.62,1718.81,1718.81,1287.86,643.93,1287.86,643.93,2.0,1.5,0,0.0,0,0.0
1952409765.0,2,16689.22,8344.61,8344.61,13351.38,6675.69,13351.38,6675.69,-6.0,1.0,0,0.0,0,0.0
1952427163.0,2,3446.73,1723.365,1723.365,2757.4,1378.7,2757.4,1378.7,0.0,0.5,0,0.0,0,0.0
1952470411.0,4,3224.35,806.0875,838.25,2274.82,568.705,2274.82,568.705,-4.0,1.5,0,0.0,0,0.0
1952598468.0,2,3118.71,1559.355,1559.355,2368.3199999999997,1184.1599999999999,2368.3199999999997,1184.1599999999999,-3.5,0.0,0,0.0,0,0.0
1952599623.0,4,3058.2,764.55,783.0,2720.87,680.2175,2720.87,680.2175,-4.25,0.5,0,0.0,0,0.0
1952613416.0,1,1035.35,1035.35,1035.35,828.27,828.27,828.27,828.27,1.0,0.0,1,1.0,0,0.0
