Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors
1014258290,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,29.52,29.52,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1021611596,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.52,29.52,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1694422847,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.52,29.52,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1982635169,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.51,29.51,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1455857239,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.5,29.5,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1665601239,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,29.5,29.5,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1703733981,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.5,29.5,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1982083564,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.5,29.5,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1723608062,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.49,29.49,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1927104690,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.49,29.49,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1967265298,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.48,29.48,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1689141376,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,29.47,33.51,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1866525840,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,29.47,29.47,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1205163540,MEDICAL_CLAIM,1,1,100.0,0,1,0,0,0,29.47,29.47,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1857767521,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.47,29.47,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1376701300,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.46,29.46,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1681870057,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.44,29.44,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1083860845,MEDICAL_CLAIM,3,3,100.0,0,0,3,0,0,29.43,34.28,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1790896611,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.43,29.43,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1336637438,MEDICAL_CLAIM,3,3,100.0,0,0,3,0,0,29.42,32.02,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1277925817,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.42,29.42,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1405264320,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.42,29.42,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1464756589,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,29.41,29.41,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1385191122,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.39,29.39,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1411726312,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,29.38,29.38,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1669915864,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.37,29.37,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1484070951,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.36,29.36,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1245399468,MEDICAL_CLAIM,3,3,100.0,0,3,0,0,0,29.33,29.54,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1366514887,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.33,29.33,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1197025987,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.32,29.32,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1154807584,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,29.3,29.49,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1951902403,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.3,29.3,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1780051136,MEDICAL_CLAIM,4,4,100.0,0,0,4,0,0,29.28,31.63,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1694604085,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.26,29.26,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1427545375,MEDICAL_CLAIM,2,2,100.0,0,2,0,0,0,29.25,29.25,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1538247762,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.25,29.25,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1129083403,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.24,29.24,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1778687151,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.24,29.24,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1952332298,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.24,29.24,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1710136999,MEDICAL_CLAIM,3,3,100.0,0,0,3,0,0,29.23,29.86,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1409569063,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.23,29.23,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1982658035,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.23,29.23,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1841200664,MEDICAL_CLAIM,3,3,100.0,0,3,0,0,0,29.22,29.58,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1689628232,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,29.21,29.24,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1475393115,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,29.2,29.2,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1568748242,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.2,29.2,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1065235219,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.18,29.18,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1141773820,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.18,29.18,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1116215940,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.17,29.17,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1142011927,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,29.16,29.16,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1342104018,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.15,29.15,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1588964399,MEDICAL_CLAIM,1,1,100.0,0,1,0,0,0,29.15,29.15,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1871713495,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.14,29.14,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1922578202,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,29.13,29.66,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1336268234,MEDICAL_CLAIM,1,1,100.0,0,1,0,0,0,29.12,29.12,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1072089632,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.11,29.11,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1467785782,MEDICAL_CLAIM,4,4,100.0,0,1,3,0,0,29.1,31.62,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1477119105,MEDICAL_CLAIM,3,3,100.0,0,0,3,0,0,29.1,30.81,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1264493053,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.09,29.09,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1982662557,MEDICAL_CLAIM,6,6,100.0,0,0,6,0,0,29.07,31.0,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1318609838,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.07,29.07,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1107029798,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.06,29.06,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1669644068,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,29.04,31.19,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1865440149,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.04,29.04,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1134532062,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,29.03,29.33,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1548393937,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,29.03,29.03,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1483479259,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.02,29.02,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1688068022,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,29.0,29.0,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1750838686,MEDICAL_CLAIM,6,6,100.0,0,0,6,0,0,28.99,30.73,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1985678374,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.98,28.98,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1196123918,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,28.97,28.97,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1487124707,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.97,28.97,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1555747162,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,28.96,28.96,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1094162996,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.94,28.94,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1346895638,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.93,28.93,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1989107479,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.92,28.92,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1376546143,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.91,28.91,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1295148065,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.9,28.9,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1760220382,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.9,28.9,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1891709192,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.9,28.9,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1032051449,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.89,28.89,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1812151855,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.89,28.89,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1862397240,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,28.87,28.87,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1679535637,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.87,28.87,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1789897148,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,28.87,28.87,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1311382571,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,28.86,28.86,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1388281026,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.84,28.84,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1487280384,MEDICAL_CLAIM,1,1,100.0,0,1,0,0,0,28.84,28.84,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1477509859,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,28.82,31.51,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1484571542,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.82,28.82,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1165916769,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.8,28.8,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1023663879,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,28.79,30.87,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1769192778,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,28.79,28.79,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1730488818,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.76,28.76,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1912460619,PRIOR_AUTH,2,2,100.0,0,2,0,0,0,28.75,28.75,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1260148909,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.74,28.74,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1760836977,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.73,28.73,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1902812563,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.73,28.73,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1503313631,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.72,28.72,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1792918329,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.72,28.72,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1457772402,MEDICAL_CLAIM,2,2,100.0,0,2,0,0,0,28.71,28.89,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1615432747,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.71,28.71,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1225282056,MEDICAL_CLAIM,4,4,100.0,0,0,4,0,0,28.7,30.05,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1699288449,MEDICAL_CLAIM,2,2,100.0,0,0,3,0,0,28.7,30.75,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1538110556,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.7,28.7,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1104917780,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,28.69,29.56,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1366531618,MEDICAL_CLAIM,1,1,100.0,0,1,0,0,0,28.69,28.69,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1892739444,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,28.69,28.69,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1147978924,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,28.68,28.68,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1531846324,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.68,28.68,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1277503574,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.67,28.67,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1770865644,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.65,28.65,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1596100110,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.64,28.64,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1815381641,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,28.61,28.61,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1871868703,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,28.59,29.95,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1205444049,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.59,28.59,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1481202774,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.58,28.58,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1881641629,MEDICAL_CLAIM,8,8,100.0,0,0,8,0,0,28.57,29.52,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1224754028,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.57,28.57,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1182344133,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.56,28.56,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1275715286,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,28.55,28.55,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1508375510,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.55,28.55,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1912923285,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.54,28.54,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1659371870,MEDICAL_CLAIM,13,13,100.0,0,0,14,0,0,28.53,31.44,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1813375333,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.52,28.52,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1970786776,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.52,28.52,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1962882191,MEDICAL_CLAIM,1,1,100.0,0,1,0,0,0,28.51,28.51,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1386777266,MEDICAL_CLAIM,2,2,100.0,0,0,2,0,0,28.5,30.81,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1120939662,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.49,28.49,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1635759623,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.49,28.49,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1592227338,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.48,28.48,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1982783692,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,28.45,28.45,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
1658976844,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,28.44,28.44,100.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%); High claim denial/rejection rate of 100.0%
1270666360,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,28.43,28.43,0.0,HIGH-RISK PROVIDER,PROVIDER REQUIRING REVIEW,100.0% flagged records (Threshold: 10%)
