Provider_NPI,Predominant_Record_Type,Total_Records,Flagged_Records,Flagged_Record_Percentage,ML_Anomaly_Count,Statistical_Anomaly_Count,Rule_Violation_Count,Consensus_Level_2_Count,Consensus_Level_3_Count,High_Risk_Record_Count,Critical_Risk_Record_Count,Average_Risk_Score,Maximum_Risk_Score,Denial_Rate_Percentage,Provider_Risk_Level,Provider_Status,Primary_Risk_Factors,Provider_Explanation
1830866897,PHARMACY_CLAIM,1,1,100.0,0,0,3,0,0,0,0,44.49,44.49,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.5,"Provider NPI 1830866897 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.5. Pattern-level investigation is recommended."
1553462362,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,44.48,44.48,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.5; Empirical claim denial rate = 100.0%,"Provider NPI 1553462362 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.5. Pattern-level investigation is recommended."
1593241872,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,44.46,44.46,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.5; Empirical claim denial rate = 100.0%,"Provider NPI 1593241872 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.5. Pattern-level investigation is recommended."
1723608062,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,44.46,44.46,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.5; Empirical claim denial rate = 100.0%,"Provider NPI 1723608062 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.5. Pattern-level investigation is recommended."
1857767521,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,44.41,44.41,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.4; Empirical claim denial rate = 100.0%,"Provider NPI 1857767521 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.4. Pattern-level investigation is recommended."
1209915599,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,44.39,44.39,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.4; Empirical claim denial rate = 100.0%,"Provider NPI 1209915599 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.4. Pattern-level investigation is recommended."
1984167371,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,44.39,44.39,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.4; Empirical claim denial rate = 100.0%,"Provider NPI 1984167371 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.4. Pattern-level investigation is recommended."
1430927888,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,44.32,44.32,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.3; Empirical claim denial rate = 100.0%,"Provider NPI 1430927888 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.3. Pattern-level investigation is recommended."
1336265982,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,44.29,44.29,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.3,"Provider NPI 1336265982 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.3. Pattern-level investigation is recommended."
1794914666,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,44.29,44.29,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.3; Empirical claim denial rate = 100.0%,"Provider NPI 1794914666 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.3. Pattern-level investigation is recommended."
1830730041,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,44.28,44.28,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.3,"Provider NPI 1830730041 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.3. Pattern-level investigation is recommended."
1656093881,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,44.25,44.25,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.2,"Provider NPI 1656093881 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.2. Pattern-level investigation is recommended."
1872229714,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,44.25,44.25,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.2; Empirical claim denial rate = 100.0%,"Provider NPI 1872229714 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.2. Pattern-level investigation is recommended."
1786839338,PRIOR_AUTH,2,2,100.0,0,2,0,0,0,0,0,44.18,44.18,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.2; Empirical claim denial rate = 100.0%,"Provider NPI 1786839338 submitted 2 claims, of which 2 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.2. Pattern-level investigation is recommended."
1294606180,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,44.18,44.18,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.2; Empirical claim denial rate = 100.0%,"Provider NPI 1294606180 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.2. Pattern-level investigation is recommended."
1400214319,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,44.16,44.16,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.2; Empirical claim denial rate = 100.0%,"Provider NPI 1400214319 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.2. Pattern-level investigation is recommended."
1556277149,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,44.15,44.15,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.1; Empirical claim denial rate = 100.0%,"Provider NPI 1556277149 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.1. Pattern-level investigation is recommended."
1800157876,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,44.15,44.15,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.1; Empirical claim denial rate = 100.0%,"Provider NPI 1800157876 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.1. Pattern-level investigation is recommended."
1878751327,PHARMACY_CLAIM,2,2,100.0,0,2,0,0,0,0,0,44.14,44.14,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.1,"Provider NPI 1878751327 submitted 2 claims, of which 2 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.1. Pattern-level investigation is recommended."
1300782254,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,44.14,44.14,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.1; Empirical claim denial rate = 100.0%,"Provider NPI 1300782254 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.1. Pattern-level investigation is recommended."
1369264524,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,44.14,44.14,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.1; Empirical claim denial rate = 100.0%,"Provider NPI 1369264524 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.1. Pattern-level investigation is recommended."
1929812369,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,44.12,44.12,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.1,"Provider NPI 1929812369 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.1. Pattern-level investigation is recommended."
1140819346,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,44.08,44.08,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.1; Empirical claim denial rate = 100.0%,"Provider NPI 1140819346 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.1. Pattern-level investigation is recommended."
1194732438,MEDICAL_CLAIM,1,1,100.0,0,1,1,0,0,0,0,44.08,44.08,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.1,"Provider NPI 1194732438 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.1. Pattern-level investigation is recommended."
1545510039,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,44.07,44.07,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.1; Empirical claim denial rate = 100.0%,"Provider NPI 1545510039 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.1. Pattern-level investigation is recommended."
1328639206,PRIOR_AUTH,1,1,100.0,0,1,1,1,0,0,0,44.05,44.05,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.0,"Provider NPI 1328639206 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.0. Pattern-level investigation is recommended."
1721289607,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,44.05,44.05,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.0; Empirical claim denial rate = 100.0%,"Provider NPI 1721289607 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.0. Pattern-level investigation is recommended."
1912896723,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,44.04,44.04,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.0,"Provider NPI 1912896723 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.0. Pattern-level investigation is recommended."
1161988211,PRIOR_AUTH,1,1,100.0,0,1,1,0,0,0,0,44.03,44.03,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.0; Empirical claim denial rate = 100.0%,"Provider NPI 1161988211 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.0. Pattern-level investigation is recommended."
1224207246,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,44.01,44.01,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.0,"Provider NPI 1224207246 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.0. Pattern-level investigation is recommended."
1124381793,MEDICAL_CLAIM,1,1,100.0,0,0,1,0,0,0,0,44.0,44.0,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.0,"Provider NPI 1124381793 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.0. Pattern-level investigation is recommended."
1763562462,PHARMACY_CLAIM,1,1,100.0,0,1,1,0,0,0,0,43.97,43.97,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.0,"Provider NPI 1763562462 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.0. Pattern-level investigation is recommended."
1192267023,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,43.95,43.95,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 44.0; Empirical claim denial rate = 100.0%,"Provider NPI 1192267023 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 44.0. Pattern-level investigation is recommended."
1186172136,PHARMACY_CLAIM,1,1,100.0,0,0,2,0,0,0,0,43.92,43.92,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 43.9,"Provider NPI 1186172136 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 43.9. Pattern-level investigation is recommended."
1064509236,PHARMACY_CLAIM,1,1,100.0,0,0,2,0,0,0,0,43.9,43.9,0.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 43.9,"Provider NPI 1064509236 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 43.9. Pattern-level investigation is recommended."
1299115961,PHARMACY_CLAIM,1,1,100.0,0,1,0,0,0,0,0,43.9,43.9,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 43.9; Empirical claim denial rate = 100.0%,"Provider NPI 1299115961 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 43.9. Pattern-level investigation is recommended."
1864781705,PRIOR_AUTH,1,1,100.0,0,1,0,0,0,0,0,43.89,43.89,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 43.9; Empirical claim denial rate = 100.0%,"Provider NPI 1864781705 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 43.9. Pattern-level investigation is recommended."
1159312312,PHARMACY_CLAIM,1,1,100.0,0,1,1,1,0,0,0,43.88,43.88,100.0,HIGH-RISK PROVIDER PATTERN,PROVIDER REQUIRING REVIEW,100.0% flagged records; Average claim risk score = 43.9; Empirical claim denial rate = 100.0%,"Provider NPI 1159312312 submitted 1 claims, of which 1 (100.0%) were flagged as high-risk. This provider is flagged for REVIEW because of: flagged claim proportion of 100.0% exceeds 10%, average claim risk score is 43.9. Pattern-level investigation is recommended."
